datetime,timestamp,open,high,low,close,funding_rate,clt,leverage,entry,pos_size,change,change_pnl,funding,funding_pnl,margin,mm,mm_sl,is_liq,is_sl,fee,final_pnl
2023-08-01 03:00:05,1690858805.0,29021.0,29023.7,28958.7,28971.0,8.003455387948177e-06,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0625,False,False,-0.001,0.0
2023-08-01 04:00:04,1690862404.0,28949.0,28959.4,28919.4,28920.2,7.2315571605499e-06,0.999,1,28920.2,28891.2798,0.0,-0.0,3.612162801694675e-06,3.612162801694675e-06,1.0000036157785803,0.04995,0.0624375,False,False,0.0,-0.0009963878371983062
2023-08-01 05:00:12,1690866012.0,28920.2,28938.4,28918.4,28938.4,2.5186576172339253e-05,0.999,1,28920.2,28909.461600000002,0.0006293179161970086,-0.0006293179161970086,1.2576732207175228e-05,1.6188895008869902e-05,0.9993862572360479,0.04995,0.0624375,False,False,0.0,-0.000983811104991131
2023-08-01 06:00:02,1690869602.0,28938.2,28988.2,28938.2,28971.5,6.326614719259028e-05,0.999,1,28920.2,28942.5285,0.0017738466538958677,-0.0017738466538958677,3.157338441182323e-05,4.7762279420693134e-05,0.9982721878133382,0.04995,0.0624375,False,False,0.0,-0.0009522377205793078
2023-08-01 07:00:04,1690873204.0,28971.5,28971.5,28951.2,28966.1,3.135628962376498e-05,0.999,1,28920.2,28937.133899999997,0.0015871259534857233,-0.0015871259534857233,1.5650025071803887e-05,6.341230449249702e-05,0.9984747611121189,0.04995,0.0624375,False,False,0.0,-0.0009365876955075038
2023-08-01 08:00:07,1690876807.0,28966.1,29001.8,28966.1,28995.2,9.123067637551524e-05,0.999,1,28920.2,28966.2048,0.0025933430612513054,-0.0025933430612513054,4.5510574739181936e-05,0.00010892287923167896,0.9975130929108913,0.04995,0.0624375,False,False,0.0,-0.0008910771207683219
2023-08-01 09:00:10,1690880410.0,28995.2,28997.6,28963.3,28964.3,6.693202455840299e-05,0.999,1,28920.2,28935.3357,0.001524885720015717,-0.001524885720015717,3.3407030344807085e-05,0.00014232990957648603,0.9986160602498105,0.04995,0.0624375,False,False,0.0,-0.0008576700904235149
2023-08-01 10:00:03,1690884003.0,28964.3,28964.3,28953.0,28957.4,2.121823609880729e-05,0.999,1,28920.2,28928.442600000002,0.0012862981583806725,-0.0012862981583806725,1.0591685686849745e-05,0.00015292159526333578,0.9988654889258085,0.04995,0.0624375,False,False,0.0,-0.0008470784047366651
2023-08-01 11:00:03,1690887603.0,29016.682,29016.682,28944.2,28944.2,3.614343348090885e-05,0.999,1,28920.2,28915.2558,0.0008298697796004176,-0.0008298697796004176,1.804614643791977e-05,0.00017096774170125554,0.9993404384005014,0.04995,0.0624375,False,False,0.0,-0.0008290322582987454
2023-08-01 12:00:04,1690891204.0,28909.1,28922.2,28907.0,28918.5,2.198898442079254e-05,0.999,1,28920.2,28889.5815,-5.878244272172141e-05,-5.878244272172141e-05,1.0983820859740179e-05,0.00018195156256099572,1.0001232924122514,0.04995,0.0624375,False,False,0.0,-0.0008180484374390052
2023-08-01 13:00:03,1690894803.0,28918.5,28957.42,28900.8,28900.8,3.214100381987638e-05,0.999,1,28920.2,28871.8992,-0.0006708114051770546,-0.0006708114051770546,1.6059821546012304e-05,0.00019801138410700803,0.9995267267056356,0.04995,0.0624375,False,False,0.0,-0.0008019886158929929
2023-08-01 14:00:06,1690898406.0,28903.7,28926.8,28885.4,28907.2,3.2846115996701546e-05,0.999,1,28920.2,28878.2928,-0.0004495127972835596,-0.0004495127972835596,1.6410326127722816e-05,0.00021442171023473085,0.9997646735865378,0.04995,0.0624375,False,False,0.0,-0.00078557828976527
2023-08-01 15:00:05,1690902005.0,28831.8,28850.5,28776.0,28820.6,1.4834311939637416e-05,0.999,1,28920.2,28791.7794,-0.003443959585341809,-0.003443959585341809,7.422511006548006e-06,0.00022184422124127886,0.9967746592951946,0.04995,0.0624375,False,False,0.0,-0.000778155778758722
2023-08-01 16:00:07,1690905607.0,28996.28304,28996.28304,28898.7,28944.3,1.839570109373832e-05,0.999,1,28920.2,28915.3557,0.0008333275703487024,-0.0008333275703487024,9.184820285097965e-06,0.00023102904152637682,0.9993970985697475,0.04995,0.0624375,False,False,0.0,-0.000768970958473624
2023-08-01 17:00:05,1690909205.0,28944.3,29007.9,28944.3,29004.7,1.791925364505766e-05,0.999,1,28920.2,28975.6953,0.002921833182343137,-0.002921833182343137,8.937577928230563e-06,0.00023996661945460739,0.9973154488859974,0.04995,0.0624375,False,False,0.0,-0.0007600333805453935
2023-08-01 18:00:04,1690912804.0,28975.3,29247.8,28975.3,29197.2,2.7663400341969505e-05,0.999,1,28920.2,29168.002800000002,0.009578080372888154,-0.009578080372888154,1.3751627902848076e-05,0.0002537182473574555,0.990666304178648,0.04995,0.0624375,False,False,0.0,-0.0007462817526425454
2023-08-01 19:00:06,1690916406.0,28975.3,29247.8,28975.3,29197.2,7.9287062114605e-05,0.999,1,28920.2,29168.002800000002,0.009578080372888154,-0.009578080372888154,3.9414033062879236e-05,0.0002931322804203347,0.9907057576651975,0.04995,0.0624375,False,False,0.0,-0.0007068677195796662
2023-08-01 20:00:12,1690920012.0,29197.2,29277.6,29197.2,29258.9,0.0001938239069243,0.999,1,28920.2,29229.6411,0.01171153726461092,-0.01171153726461092,9.624754753150875e-05,0.0003893798279518435,0.9886665090724133,0.04995,0.0624375,False,False,0.0,-0.0006106201720481574
2023-08-01 21:00:06,1690923606.0,29197.2,29277.6,29197.2,29258.9,7.297829594309249e-05,0.999,1,28920.2,29229.6411,0.01171153726461092,-0.01171153726461092,3.623898681546337e-05,0.0004256188147673069,0.9887027843344909,0.04995,0.0624375,False,False,0.0,-0.000574381185232694
2023-08-01 22:00:12,1690927212.0,29258.9,29708.1,29258.9,29708.1,4.857413280109013e-05,0.999,1,28920.2,29678.3919,0.02724393330613197,-0.02724393330613197,2.3931941725535496e-05,0.0004495507564928424,0.9731787962466075,0.04995,0.0624375,False,False,0.0,-0.0005504492435071585
2023-08-01 23:00:05,1690930805.0,29258.9,29708.1,29258.9,29708.1,8.918967856500879e-05,0.999,1,28920.2,29678.3919,0.02724393330613197,-0.02724393330613197,4.394277502961678e-05,0.0004934935315224592,0.9732227830083989,0.04995,0.0624375,False,False,0.0,-0.0005065064684775417
2023-08-02 00:00:06,1690934406.0,29708.1,29815.4,29708.1,29815.4,7.67621902137757e-05,0.999,1,28920.2,29785.584600000002,0.030954142779095604,-0.030954142779095604,3.774868706280264e-05,0.0005312422185852618,0.9695466460855753,0.04995,0.0624375,False,False,0.0,-0.0004687577814147391
2023-08-02 01:00:05,1690938005.0,29765.7,29936.8,29765.7,29936.8,0.0001213237308026,0.999,1,28920.2,29906.8632,0.03515190074757431,-0.03515190074757431,5.953501360002409e-05,0.0005907772321852859,0.9654042807653763,0.04995,0.0624375,False,False,0.0,-0.000409222767814715
2023-08-02 02:00:15,1690941615.0,29904.7,29904.7,29803.0,29862.9,6.978554949275552e-05,0.999,1,28920.2,29833.0371,0.03259659338455476,-0.03259659338455476,3.4289189176398115e-05,0.000625066421361684,0.9679964695063132,0.04995,0.0624375,False,False,0.0,-0.0003749335786383169
2023-08-02 03:00:11,1690945211.0,29822.7,29860.1,29813.6,29814.8,2.6009527873004945e-05,0.999,1,28920.2,29784.9852,0.030933396034605518,-0.030933396034605518,1.2790618415973777e-05,0.0006378570397776578,0.9696741351403124,0.04995,0.0624375,False,False,0.0,-0.00036214296022234313
2023-08-02 04:00:12,1690948812.0,29655.6,29655.6,29602.0,29602.0,-6.0865276212858205e-06,0.999,1,28920.2,29572.398,0.023575217322148508,-0.023575217322148508,-3.004347743979999e-06,0.0006348526920336777,0.9770366720419271,0.04995,0.0624375,False,False,0.0,-0.00036514730796632314
2023-08-02 05:00:04,1690952404.0,29648.6,29686.7,29648.6,29650.7,-2.064059539985319e-06,0.999,1,28920.2,29621.049300000002,0.025259161416587714,-0.025259161416587714,-1.0179636369491824e-06,0.0006338347283967286,0.9753500233351442,0.04995,0.0624375,False,False,0.0,-0.0003661652716032723
2023-08-02 06:00:04,1690956004.0,29650.7,29650.7,29555.1,29555.1,3.131505065074396e-05,0.999,1,28920.2,29525.544899999997,0.021953513461179307,-0.021953513461179307,1.5469998953546955e-05,0.0006493047273502756,0.9786744657319028,0.04995,0.0624375,False,False,0.0,-0.0003506952726497253
2023-08-02 07:00:04,1690959604.0,29555.1,29656.7,29555.1,29624.9,-7.906389071992089e-06,0.999,1,28920.2,29595.275100000003,0.02436705140351729,-0.02436705140351729,-3.9010774942266886e-06,0.0006454036498560489,0.9762546068531921,0.04995,0.0624375,False,False,0.0,-0.000354596350143952
2023-08-02 08:00:04,1690963204.0,29624.9,29624.9,29497.9,29497.9,3.657655125433982e-06,0.999,1,28920.2,29468.402100000003,0.019975657153131744,-0.019975657153131744,1.8087327189617579e-06,0.0006472123825750106,0.9806522074368802,0.04995,0.0624375,False,False,0.0,-0.0003527876174249903
2023-08-02 09:00:04,1690966804.0,29478.5,29478.5,29466.5,29466.5,-3.004205467467913e-05,0.999,1,28920.2,29437.0335,0.01888991085815448,-0.01888991085815448,-1.4864133376302102e-05,0.0006323482491987085,0.9817241615525968,0.04995,0.0624375,False,False,0.0,-0.00036765175080129243
2023-08-02 10:00:03,1690970403.0,29469.3,29516.4,29469.3,29516.1,-7.304718645007087e-06,0.999,1,28920.2,29486.583899999998,0.020604975069328627,-0.020604975069328627,-3.611078576788832e-06,0.0006287371706219197,0.9800037658671604,0.04995,0.0624375,False,False,0.0,-0.0003712628293780812
2023-08-02 11:00:04,1690974004.0,29516.1,29542.5,29516.1,29542.5,4.683240896854759e-05,0.999,1,28920.2,29512.9575,0.021517831826889138,-0.021517831826889138,2.3140855304731193e-05,0.0006518780259266508,0.9791131593583959,0.04995,0.0624375,False,False,0.0,-0.00034812197407335004
2023-08-02 12:00:05,1690977605.0,29542.5,29581.0,29542.5,29581.0,4.81860860757347e-05,0.999,1,28920.2,29551.419,0.022849081264998142,-0.022849081264998142,2.3793698045682818e-05,0.0006756717239723337,0.977804394853828,0.04995,0.0624375,False,False,0.0,-0.0003243282760276672
2023-08-02 13:00:12,1690981212.0,29549.0,29549.0,29367.3,29397.7,-1.2514059931646344e-05,0.999,1,28920.2,29368.3023,0.016510950823299977,-0.016510950823299977,-6.1991181788245385e-06,0.0006694726057935092,0.9841426644469404,0.04995,0.0624375,False,False,0.0,-0.0003305273942064917
2023-08-02 14:00:50,1690984850.0,29397.7,29397.7,29384.8,29384.8,-1.200877529373179e-05,0.999,1,28920.2,29355.4152,0.016064895816764704,-0.016064895816764704,-5.950153328223844e-06,0.0006635224524652853,0.984583209845546,0.04995,0.0624375,False,False,0.0,-0.00033647754753471555
2023-08-02 15:00:05,1690988405.0,29384.8,29384.8,29216.6,29227.2,-0.000104439222399,0.999,1,28920.2,29197.9728,0.010615417597388677,-0.010615417597388677,-5.1890225098472515e-05,0.0006116322273668129,0.9899862008308089,0.04995,0.0624375,False,False,0.0,-0.00038836777263318804
2023-08-02 16:00:08,1690992008.0,29227.2,29227.2,28997.908,29040.1,1.0117948772249155e-05,0.999,1,28920.2,29011.0599,0.004145891107253678,-0.004145891107253678,5.043428433278825e-06,0.0006166756558000917,0.9964672518003467,0.04995,0.0624375,False,False,0.0,-0.00038332434419990923
2023-08-02 17:00:00,1690995600.0,29042.8,29140.1,29035.5,29128.8,-0.0001851090636714,0.999,1,28920.2,29099.6712,0.007212951501026913,-0.007212951501026913,-9.212818162919872e-05,0.000524547474170893,0.9933049008740179,0.04995,0.0624375,False,False,0.0,-0.0004754525258291079
