datetime,timestamp,open,high,low,close,funding_rate
2020-02-10 08:00:00.000,1581321600.0,25.070,25.907,24.780,25.053,0.0
2020-02-10 16:00:00.009,1581350400.009,25.105,25.550,25.105,25.230,0.00304635
2020-02-11 00:00:00.000,1581379200.0,25.190,25.264,24.800,24.941,0.00161571
2020-02-11 08:00:00.000,1581408000.0,24.530,24.823,24.475,24.801,0.00261274
2020-02-11 16:00:00.000,1581436800.0,25.081,25.250,24.825,25.117,0.00155591
2020-02-12 00:00:00.000,1581465600.0,25.705,25.977,25.605,25.890,0.00326618
2020-02-12 08:00:00.001,1581494400.001,25.918,25.971,25.697,25.819,0.00222329
2020-02-12 16:00:00.000,1581523200.0,25.518,25.710,25.494,25.601,0.00123233
2020-02-13 00:00:00.001,1581552000.001,26.452,27.397,26.285,27.200,0.00066404
2020-02-13 08:00:00.000,1581580800.0,25.829,26.027,24.611,25.302,0.00339783
2020-02-13 16:00:00.000,1581609600.0,25.638,25.830,25.362,25.362,0.00051288
2020-02-14 00:00:00.000,1581638400.0,25.455,25.920,25.261,25.902,0.0
2020-02-14 08:00:00.000,1581667200.0,25.193,25.500,25.134,25.366,0.0008311
2020-02-14 16:00:00.000,1581696000.0,25.749,26.117,25.740,26.117,0.00045706
2020-02-15 00:00:00.000,1581724800.0,26.373,26.477,26.250,26.287,0.00205219
2020-02-15 08:00:00.000,1581753600.0,25.694,25.900,25.654,25.900,0.00121877
2020-02-15 16:00:00.000,1581782400.0,25.277,25.939,24.000,24.036,0.00231415
2020-02-16 00:00:00.000,1581811200.0,24.225,24.437,23.741,24.298,0.0
2020-02-16 08:00:00.000,1581840000.0,24.684,24.859,24.408,24.726,0.0
2020-02-16 16:00:00.000,1581868800.0,23.287,23.540,21.780,22.448,0.0
2020-02-17 00:00:00.000,1581897600.0,23.355,23.554,22.836,22.922,0.0
2020-02-17 08:00:00.000,1581926400.0,22.600,22.890,22.502,22.861,0.0003025
2020-02-17 16:00:00.000,1581955200.0,22.550,23.323,22.549,23.303,0.00110646
2020-02-18 00:00:00.000,1581984000.0,23.462,23.534,22.827,23.214,7.369e-05
2020-02-18 08:00:00.000,1582012800.0,23.656,23.681,23.400,23.409,0.0
2020-02-18 16:00:00.000,1582041600.0,23.594,24.000,23.589,23.984,0.00017557
2020-02-19 00:00:00.000,1582070400.0,24.107,24.124,23.802,23.851,2.421e-05
2020-02-19 08:00:00.001,1582099200.001,23.930,24.163,23.693,24.149,0.00137686
2020-02-19 16:00:00.000,1582128000.0,23.996,24.097,23.966,24.031,0.0
2020-02-20 00:00:00.004,1582156800.004,22.362,22.723,22.213,22.499,0.00046778
2020-02-20 08:00:00.000,1582185600.0,22.263,22.274,21.897,22.150,0.00072738
2020-02-20 16:00:00.000,1582214400.0,21.666,21.917,21.000,21.748,0.00020171
2020-02-21 00:00:00.000,1582243200.0,22.172,22.296,21.987,22.296,0.0
2020-02-21 08:00:00.000,1582272000.0,22.233,22.312,22.010,22.011,0.0002414
2020-02-21 16:00:00.000,1582300800.0,22.354,22.469,22.250,22.432,0.00042486
2020-02-22 00:00:00.000,1582329600.0,22.221,22.273,22.105,22.213,0.00064889
2020-02-22 08:00:00.001,1582358400.001,21.715,21.867,21.715,21.808,0.00049596
2020-02-22 16:00:00.000,1582387200.0,22.056,22.083,21.799,22.019,0.00052603
2020-02-23 00:00:00.000,1582416000.0,22.007,22.166,21.977,22.120,0.00075795
2020-02-23 08:00:00.000,1582444800.0,22.778,22.826,22.600,22.663,0.00081155
2020-02-23 16:00:00.000,1582473600.0,22.736,22.864,22.695,22.774,0.00020372
2020-02-24 00:00:00.015,1582502400.015,22.871,23.288,22.783,23.136,0.00043004
2020-02-24 08:00:00.000,1582531200.0,22.479,22.599,22.429,22.556,0.00015968
2020-02-24 16:00:00.000,1582560000.0,22.393,22.509,22.286,22.301,0.00043662
2020-02-25 00:00:00.001,1582588800.001,22.111,22.130,21.738,21.826,0.00012455
2020-02-25 08:00:00.000,1582617600.0,21.086,21.311,21.050,21.210,0.00030493
2020-02-25 16:00:00.001,1582646400.001,20.637,20.832,20.200,20.207,0.00031773
2020-02-26 00:00:00.000,1582675200.0,20.345,20.547,20.275,20.344,0.00015623
2020-02-26 08:00:00.001,1582704000.001,19.163,19.376,19.030,19.227,0.00018209
2020-02-26 16:00:00.000,1582732800.0,18.773,18.902,17.870,18.294,0.0
2020-02-27 00:00:00.001,1582761600.001,18.723,18.723,17.935,17.986,0.0
2020-02-27 08:00:00.001,1582790400.001,18.616,18.875,18.537,18.600,0.0
2020-02-27 16:00:00.000,1582819200.0,19.142,19.600,19.142,19.529,0.0
2020-02-28 00:00:00.000,1582848000.0,19.150,19.548,19.054,19.531,0.0
2020-02-28 08:00:00.000,1582876800.0,18.847,19.100,18.705,18.719,0.0
2020-02-28 16:00:00.000,1582905600.0,18.793,19.055,18.735,18.770,0.0
2020-02-29 00:00:00.000,1582934400.0,19.001,19.429,18.994,19.124,0.0
2020-02-29 08:00:00.000,1582963200.0,19.125,19.212,19.019,19.135,0.0
2020-02-29 16:00:00.000,1582992000.0,19.655,19.691,19.299,19.398,0.00028972
2020-03-01 00:00:00.000,1583020800.0,19.250,19.609,19.210,19.322,0.00019026
2020-03-01 08:00:00.000,1583049600.0,19.258,19.512,19.224,19.281,0.00031743
2020-03-01 16:00:00.001,1583078400.001,19.260,19.326,18.656,18.893,0.00038074
2020-03-02 00:00:00.000,1583107200.0,18.909,19.249,18.768,19.201,0.0
2020-03-02 08:00:00.000,1583136000.0,19.254,19.484,19.230,19.468,0.0
2020-03-02 16:00:00.004,1583164800.004,19.629,19.903,19.597,19.897,0.0
2020-03-03 00:00:00.000,1583193600.0,19.901,19.905,19.543,19.722,-1.823e-05
2020-03-03 08:00:00.003,1583222400.003,19.651,19.720,19.604,19.640,-0.00020427
2020-03-03 16:00:00.000,1583251200.0,19.682,19.741,19.333,19.415,0.0
2020-03-04 00:00:00.002,1583280000.002,19.684,19.890,19.622,19.820,0.0
2020-03-04 08:00:00.000,1583308800.0,20.072,20.152,19.861,20.005,0.0
2020-03-04 16:00:00.001,1583337600.001,19.722,19.815,19.540,19.782,-0.0006366
2020-03-05 00:00:00.000,1583366400.0,19.969,20.285,19.965,20.240,0.0
2020-03-05 08:00:00.000,1583395200.0,20.730,20.837,20.650,20.784,0.00016672
2020-03-05 16:00:00.000,1583424000.0,21.172,21.389,21.157,21.285,3.555e-05
2020-03-06 00:00:00.003,1583452800.003,20.750,21.051,20.692,20.762,0.00072615
2020-03-06 08:00:00.000,1583481600.0,21.300,21.310,21.162,21.258,6.931e-05
2020-03-06 16:00:00.000,1583510400.0,20.870,21.084,20.857,21.034,0.00018643
2020-03-07 00:00:00.000,1583539200.0,21.379,21.500,21.233,21.257,0.0
2020-03-07 08:00:00.001,1583568000.001,21.014,21.149,21.003,21.121,0.00099038
2020-03-07 16:00:00.000,1583596800.0,21.044,21.200,20.550,20.640,0.00076374
2020-03-08 00:00:00.001,1583625600.001,20.270,20.270,19.748,19.888,0.00084351
