datetime,timestamp,open,high,low,close,funding_rate
2021-09-29 12:00:00,1632916800.0,369.28499999999997,369.28499999999997,369.28499999999997,369.28499999999997,0.0001
2021-09-29 20:00:00,1632945600.0,364.51,364.51,364.51,364.51,0.0001
2021-09-30 04:00:00,1632974400.0,379.925,379.925,379.925,379.925,0.0001
2021-09-30 12:00:00,1633003200.0,374.27,374.27,374.27,374.27,0.0001
2021-09-30 20:00:00,1633032000.0,384.07,384.07,384.07,384.07,0.0001
2021-10-01 04:00:00,1633060800.0,384.68,384.68,384.68,384.68,0.0001
2021-10-01 12:00:00,1633089600.0,414.83000000000004,414.83000000000004,414.83000000000004,414.83000000000004,0.0001
2021-10-01 20:00:00,1633118400.0,419.185,419.185,419.185,419.185,-0.00013
2021-10-02 04:00:00,1633147200.0,415.7,415.7,415.7,415.7,-0.001169
2021-10-02 12:00:00,1633176000.0,426.03999999999996,426.03999999999996,426.03999999999996,426.03999999999996,-0.001417
2021-10-02 20:00:00,1633204800.0,437.425,437.425,437.425,437.425,-0.000575
2021-10-03 04:00:00,1633233600.0,428.62,428.62,428.62,428.62,0.0001
2021-10-03 12:00:00,1633262400.0,427.91499999999996,427.91499999999996,427.91499999999996,427.91499999999996,0.0001
2021-10-03 20:00:00,1633291200.0,433.21000000000004,433.21000000000004,433.21000000000004,433.21000000000004,0.0001
2021-10-04 04:00:00,1633320000.0,414.65,414.65,414.65,414.65,-0.000231
2021-10-04 12:00:00,1633348800.0,417.52,417.52,417.52,417.52,0.0001
2021-10-04 20:00:00,1633377600.0,425.82,425.82,425.82,425.82,0.0001
2021-10-05 04:00:00,1633406400.0,428.13,428.13,428.13,428.13,0.0001
2021-10-05 12:00:00,1633435200.0,440.65999999999997,440.65999999999997,440.65999999999997,440.65999999999997,0.0001
2021-10-05 20:00:00,1633464000.0,438.955,438.955,438.955,438.955,0.0001
2021-10-06 04:00:00,1633492800.0,435.66999999999996,435.66999999999996,435.66999999999996,435.66999999999996,-0.000206
2021-10-06 12:00:00,1633521600.0,419.4,419.4,419.4,419.4,-0.000288
2021-10-06 20:00:00,1633550400.0,435.985,435.985,435.985,435.985,8.6e-05
2021-10-07 04:00:00,1633579200.0,428.935,428.935,428.935,428.935,8.6e-05
2021-10-07 12:00:00,1633608000.0,445.3,445.3,445.3,445.3,-0.000195
2021-10-07 20:00:00,1633636800.0,441.995,441.995,441.995,441.995,0.0001
2021-10-08 04:00:00,1633665600.0,433.265,433.265,433.265,433.265,0.0001
2021-10-08 12:00:00,1633694400.0,424.55999999999995,424.55999999999995,424.55999999999995,424.55999999999995,0.0001
2021-10-08 20:00:00,1633723200.0,422.875,422.875,422.875,422.875,0.0001
2021-10-09 04:00:00,1633752000.0,424.155,424.155,424.155,424.155,0.000195
2021-10-09 12:00:00,1633780800.0,422.305,422.305,422.305,422.305,0.000596
2021-10-09 20:00:00,1633809600.0,419.79499999999996,419.79499999999996,419.79499999999996,419.79499999999996,0.000587
2021-10-10 04:00:00,1633838400.0,416.68,416.68,416.68,416.68,0.000463
2021-10-10 12:00:00,1633867200.0,419.68,419.68,419.68,419.68,0.000473
2021-10-10 20:00:00,1633896000.0,415.39,415.39,415.39,415.39,0.001487
2021-10-11 04:00:00,1633924800.0,415.33000000000004,415.33000000000004,415.33000000000004,415.33000000000004,0.001067
2021-10-11 12:00:00,1633953600.0,415.65999999999997,415.65999999999997,415.65999999999997,415.65999999999997,0.000423
2021-10-11 20:00:00,1633982400.0,409.46,409.46,409.46,409.46,0.000243
2021-10-12 04:00:00,1634011200.0,406.125,406.125,406.125,406.125,0.000559
2021-10-12 12:00:00,1634040000.0,397.515,397.515,397.515,397.515,0.000431
2021-10-12 20:00:00,1634068800.0,434.87,434.87,434.87,434.87,0.000262
2021-10-13 04:00:00,1634097600.0,461.015,461.015,461.015,461.015,0.0001
2021-10-13 12:00:00,1634126400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-13 20:00:00,1634155200.0,459.595,459.595,459.595,459.595,0.0001
2021-10-14 04:00:00,1634184000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-14 12:00:00,1634212800.0,459.595,459.595,459.595,459.595,0.0001
2021-10-14 20:00:00,1634241600.0,459.595,459.595,459.595,459.595,0.0001
2021-10-15 04:00:00,1634270400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-15 12:00:00,1634299200.0,459.595,459.595,459.595,459.595,0.0001
2021-10-15 20:00:00,1634328000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-16 04:00:00,1634356800.0,459.595,459.595,459.595,459.595,0.0001
2021-10-16 12:00:00,1634385600.0,459.595,459.595,459.595,459.595,0.0001
2021-10-16 20:00:00,1634414400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-17 04:00:00,1634443200.0,459.595,459.595,459.595,459.595,-0.000341
2021-10-17 12:00:00,1634472000.0,459.595,459.595,459.595,459.595,-0.000793
2021-10-17 20:00:00,1634500800.0,459.595,459.595,459.595,459.595,-0.000885
2021-10-18 04:00:00,1634529600.0,459.595,459.595,459.595,459.595,-0.000478
2021-10-18 12:00:00,1634558400.0,459.595,459.595,459.595,459.595,-0.000162
2021-10-18 20:00:00,1634587200.0,459.595,459.595,459.595,459.595,0.0001
2021-10-19 04:00:00,1634616000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-19 12:00:00,1634644800.0,459.595,459.595,459.595,459.595,0.0001
2021-10-19 20:00:00,1634673600.0,459.595,459.595,459.595,459.595,0.0001
2021-10-20 04:00:00,1634702400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-20 12:00:00,1634731200.0,459.595,459.595,459.595,459.595,0.0001
2021-10-20 20:00:00,1634760000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-21 04:00:00,1634788800.0,459.595,459.595,459.595,459.595,0.000482
2021-10-21 12:00:00,1634817600.0,459.595,459.595,459.595,459.595,-0.000138
2021-10-21 20:00:00,1634846400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-22 04:00:00,1634875200.0,459.595,459.595,459.595,459.595,0.002889
2021-10-22 12:00:00,1634904000.0,459.595,459.595,459.595,459.595,0.00214
2021-10-22 20:00:00,1634932800.0,459.595,459.595,459.595,459.595,0.001609
2021-10-23 04:00:00,1634961600.0,459.595,459.595,459.595,459.595,0.001714
2021-10-23 12:00:00,1634990400.0,459.595,459.595,459.595,459.595,0.00187
2021-10-23 20:00:00,1635019200.0,459.595,459.595,459.595,459.595,0.001156
2021-10-24 04:00:00,1635048000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-24 12:00:00,1635076800.0,459.595,459.595,459.595,459.595,0.001038
2021-10-24 20:00:00,1635105600.0,459.595,459.595,459.595,459.595,0.00161
2021-10-25 04:00:00,1635134400.0,459.595,459.595,459.595,459.595,0.00151
2021-10-25 12:00:00,1635163200.0,459.595,459.595,459.595,459.595,0.000438
2021-10-25 20:00:00,1635192000.0,459.595,459.595,459.595,459.595,-0.000168
2021-10-26 04:00:00,1635220800.0,459.595,459.595,459.595,459.595,0.000952
2021-10-26 12:00:00,1635249600.0,459.595,459.595,459.595,459.595,0.001576
2021-10-26 20:00:00,1635278400.0,459.595,459.595,459.595,459.595,0.000842
2021-10-27 04:00:00,1635307200.0,459.595,459.595,459.595,459.595,0.000655
2021-10-27 12:00:00,1635336000.0,459.595,459.595,459.595,459.595,0.000655
2021-10-27 20:00:00,1635364800.0,459.595,459.595,459.595,459.595,0.000653
2021-10-28 04:00:00,1635393600.0,459.595,459.595,459.595,459.595,0.0001
2021-10-28 12:00:00,1635422400.0,459.595,459.595,459.595,459.595,0.0001
2021-10-28 20:00:00,1635451200.0,459.595,459.595,459.595,459.595,5e-05
2021-10-29 04:00:00,1635480000.0,459.595,459.595,459.595,459.595,0.0001
2021-10-29 12:00:00,1635508800.0,459.595,459.595,459.595,459.595,0.0001
2021-10-29 20:00:00,1635537600.0,459.595,459.595,459.595,459.595,0.0001
2021-10-30 04:00:00,1635566400.0,459.595,459.595,459.595,459.595,0.001551
2021-10-30 12:00:00,1635595200.0,459.595,459.595,459.595,459.595,0.001307
2021-10-30 20:00:00,1635624000.0,459.595,459.595,459.595,459.595,0.000372
2021-10-31 04:00:00,1635652800.0,459.595,459.595,459.595,459.595,0.0001
2021-10-31 12:00:00,1635681600.0,459.595,459.595,459.595,459.595,0.00021
2021-10-31 20:00:00,1635710400.0,459.595,459.595,459.595,459.595,0.0001
2021-11-01 04:00:00,1635739200.0,459.595,459.595,459.595,459.595,-0.000217
