datetime,timestamp,open,high,low,close,funding_rate
2021-09-29 12:00:00,1632916800.0,368.955,368.955,368.955,368.955,0.0001
2021-09-29 20:00:00,1632945600.0,363.885,363.885,363.885,363.885,0.0001
2021-09-30 04:00:00,1632974400.0,380.06,380.06,380.06,380.06,0.0001
2021-09-30 12:00:00,1633003200.0,372.995,372.995,372.995,372.995,0.0001
2021-09-30 20:00:00,1633032000.0,383.06,383.06,383.06,383.06,0.0001
2021-10-01 04:00:00,1633060800.0,384.51,384.51,384.51,384.51,0.0001
2021-10-01 12:00:00,1633089600.0,414.645,414.645,414.645,414.645,0.0001
2021-10-01 20:00:00,1633118400.0,418.38,418.38,418.38,418.38,-0.00013
2021-10-02 04:00:00,1633147200.0,415.565,415.565,415.565,415.565,-0.001169
2021-10-02 12:00:00,1633176000.0,425.67,425.67,425.67,425.67,-0.001417
2021-10-02 20:00:00,1633204800.0,438.4,438.4,438.4,438.4,-0.000575
2021-10-03 04:00:00,1633233600.0,429.45,429.45,429.45,429.45,0.0001
2021-10-03 12:00:00,1633262400.0,427.59000000000003,427.59000000000003,427.59000000000003,427.59000000000003,0.0001
2021-10-03 20:00:00,1633291200.0,433.675,433.675,433.675,433.675,0.0001
2021-10-04 04:00:00,1633320000.0,415.70000000000005,415.70000000000005,415.70000000000005,415.70000000000005,-0.000231
2021-10-04 12:00:00,1633348800.0,418.985,418.985,418.985,418.985,0.0001
2021-10-04 20:00:00,1633377600.0,426.92,426.92,426.92,426.92,0.0001
2021-10-05 04:00:00,1633406400.0,427.62,427.62,427.62,427.62,0.0001
2021-10-05 12:00:00,1633435200.0,440.1,440.1,440.1,440.1,0.0001
2021-10-05 20:00:00,1633464000.0,439.155,439.155,439.155,439.155,0.0001
2021-10-06 04:00:00,1633492800.0,435.73,435.73,435.73,435.73,-0.000206
2021-10-06 12:00:00,1633521600.0,420.58500000000004,420.58500000000004,420.58500000000004,420.58500000000004,-0.000288
2021-10-06 20:00:00,1633550400.0,436.06,436.06,436.06,436.06,8.6e-05
2021-10-07 04:00:00,1633579200.0,428.37,428.37,428.37,428.37,8.6e-05
2021-10-07 12:00:00,1633608000.0,445.15,445.15,445.15,445.15,-0.000195
2021-10-07 20:00:00,1633636800.0,442.32,442.32,442.32,442.32,0.0001
2021-10-08 04:00:00,1633665600.0,433.28499999999997,433.28499999999997,433.28499999999997,433.28499999999997,0.0001
2021-10-08 12:00:00,1633694400.0,425.47,425.47,425.47,425.47,0.0001
2021-10-08 20:00:00,1633723200.0,423.39,423.39,423.39,423.39,0.0001
2021-10-09 04:00:00,1633752000.0,425.34000000000003,425.34000000000003,425.34000000000003,425.34000000000003,0.000195
2021-10-09 12:00:00,1633780800.0,423.725,423.725,423.725,423.725,0.000596
2021-10-09 20:00:00,1633809600.0,420.93,420.93,420.93,420.93,0.000587
2021-10-10 04:00:00,1633838400.0,417.71500000000003,417.71500000000003,417.71500000000003,417.71500000000003,0.000463
2021-10-10 12:00:00,1633867200.0,420.20500000000004,420.20500000000004,420.20500000000004,420.20500000000004,0.000473
2021-10-10 20:00:00,1633896000.0,415.35,415.35,415.35,415.35,0.001487
2021-10-11 04:00:00,1633924800.0,416.455,416.455,416.455,416.455,0.001067
2021-10-11 12:00:00,1633953600.0,416.695,416.695,416.695,416.695,0.000423
2021-10-11 20:00:00,1633982400.0,410.78999999999996,410.78999999999996,410.78999999999996,410.78999999999996,0.000243
2021-10-12 04:00:00,1634011200.0,407.28,407.28,407.28,407.28,0.000559
2021-10-12 12:00:00,1634040000.0,398.735,398.735,398.735,398.735,0.000431
2021-10-12 20:00:00,1634068800.0,434.29499999999996,434.29499999999996,434.29499999999996,434.29499999999996,0.000262
2021-10-13 04:00:00,1634097600.0,460.82,460.82,460.82,460.82,0.0001
2021-10-13 12:00:00,1634126400.0,462.47,462.47,462.47,462.47,0.0001
2021-10-13 20:00:00,1634155200.0,460.485,460.485,460.485,460.485,0.0001
2021-10-14 04:00:00,1634184000.0,467.97,467.97,467.97,467.97,0.0001
