datetime,timestamp,open,high,low,close,funding_rate
2023-05-01 00:00:35,1682899235.0,337.785,338.029214,337.785,337.9821,-1.1979140536715534e-08
2023-05-01 01:00:12,1682902812.0,337.785,338.029214,337.785,337.9821,-2.8682582441791284e-05
2023-05-01 02:00:15,1682906415.0,337.785,338.029214,337.785,337.9821,-2.0827502650017064e-05
2023-05-01 03:00:09,1682910009.0,337.785,338.029214,337.785,337.9821,-2.9742316755094007e-08
2023-05-01 04:00:12,1682913612.0,337.785,338.029214,337.785,337.9821,1.7415673822651534e-09
2023-05-01 05:00:10,1682917210.0,337.9821,337.9821,332.38,332.38,-6.757671529744962e-08
2023-05-01 06:00:18,1682920818.0,337.9821,337.9821,332.38,332.38,4.159187735185767e-08
2023-05-01 07:00:18,1682924418.0,337.9821,337.9821,332.38,332.38,-1.831125466024916e-05
2023-05-01 08:00:15,1682928015.0,337.9821,337.9821,332.38,332.38,-9.59933184024641e-08
2023-05-01 09:00:13,1682931613.0,337.9821,337.9821,332.38,332.38,-6.449157635705339e-08
2023-05-01 10:00:18,1682935218.0,337.9821,337.9821,332.38,332.38,-2.241092399513518e-08
2023-05-01 11:00:15,1682938815.0,337.9821,337.9821,332.38,332.38,-1.8611071218182735e-07
2023-05-01 12:00:15,1682942415.0,337.9821,337.9821,332.38,332.38,-6.0907709353173766e-09
2023-05-01 13:00:17,1682946017.0,337.9821,337.9821,332.38,332.38,-7.330539030072761e-09
2023-05-01 14:00:32,1682949632.0,337.9821,337.9821,332.38,332.38,1.2563372031027087e-08
2023-05-01 15:00:17,1682953217.0,337.9821,337.9821,332.38,332.38,-3.382777106515159e-07
2023-05-01 16:00:16,1682956816.0,332.38,332.38,328.84,328.84,-2.231185816683914e-08
2023-05-01 17:00:18,1682960418.0,332.38,332.38,328.84,328.84,4.9728899390891695e-08
2023-05-01 18:00:14,1682964014.0,328.84,329.04,328.41,328.41,-1.2525821047380194e-05
2023-05-01 19:00:10,1682967610.0,328.41,328.41,325.88,327.159362,-1.2537695968398872e-05
2023-05-01 20:00:12,1682971212.0,327.159362,327.159362,325.69,325.69,1.2298456200105566e-05
2023-05-01 21:00:18,1682974818.0,325.69,329.09352,325.69,329.09352,-5.963989910900118e-06
2023-05-01 22:00:16,1682978416.0,329.09352,329.09352,327.51,327.51,-1.011240174187549e-06
2023-05-01 23:00:11,1682982011.0,329.09352,329.09352,327.51,327.51,-3.213432714646645e-05
2023-05-02 00:00:19,1682985619.0,329.09352,329.09352,327.51,327.51,-1.4324607926003334e-08
2023-05-02 01:00:13,1682989213.0,329.09352,329.09352,327.51,327.51,-2.617065922383582e-07
2023-05-02 02:00:09,1682992809.0,329.09352,329.09352,327.51,327.51,-5.864408876576642e-08
2023-05-02 03:00:12,1682996412.0,327.51,327.51,324.44,324.44,2.2686460681108732e-08
2023-05-02 04:00:11,1683000011.0,327.51,327.51,324.44,324.44,-1.736996599278873e-08
2023-05-02 05:00:11,1683003611.0,324.44,324.44,323.753635,323.753635,-4.360347177260746e-06
2023-05-02 06:00:12,1683007212.0,324.44,324.44,323.753635,323.753635,1.2950189606867309e-05
2023-05-02 07:00:14,1683010814.0,324.44,324.44,323.753635,323.753635,1.0410658270919587e-08
2023-05-02 08:00:09,1683014409.0,324.44,324.44,323.753635,323.753635,-9.217933604453819e-08
2023-05-02 09:00:10,1683018010.0,324.44,324.44,323.753635,323.753635,1.1968838691411254e-08
2023-05-02 10:00:13,1683021613.0,324.44,324.44,323.753635,323.753635,-5.788521274635595e-09
2023-05-02 11:00:12,1683025212.0,324.44,324.44,323.753635,323.753635,-1.2835112880081747e-09
2023-05-02 12:00:11,1683028811.0,324.44,324.44,323.753635,323.753635,-2.772080681408232e-08
2023-05-02 13:00:15,1683032415.0,323.753635,326.96,323.753635,326.96,-1.539841245693626e-09
2023-05-02 14:00:26,1683036026.0,323.753635,326.96,323.753635,326.96,2.0179476591825664e-08
2023-05-02 15:00:18,1683039618.0,326.96,326.96,324.6,324.6,6.18610165506114e-05
2023-05-02 16:00:10,1683043210.0,324.6,326.3,323.8937,323.8937,1.2161122080188726e-05
2023-05-02 17:00:11,1683046811.0,324.6,326.3,323.8937,323.8937,2.347063756961793e-05
2023-05-02 18:00:13,1683050413.0,324.6,326.3,323.8937,323.8937,-1.8693326347280086e-08
2023-05-02 19:00:12,1683054012.0,323.8937,325.88,323.8937,324.7,1.2405739329107071e-08
2023-05-02 20:00:15,1683057615.0,323.8937,325.88,323.8937,324.7,3.964702283211852e-09
2023-05-02 21:00:16,1683061216.0,324.7,324.7,321.535284,321.535284,2.6258749206179207e-05
2023-05-02 22:00:21,1683064821.0,321.535284,323.0,321.0,321.0,-1.3068914153363665e-05
2023-05-02 23:00:28,1683068428.0,321.535284,323.0,321.0,321.0,1.678086126413345e-08
2023-05-03 00:00:25,1683072025.0,321.0,322.32,321.0,322.32,-1.0007298481953901e-05
2023-05-03 01:00:48,1683075648.0,321.0,322.32,321.0,322.32,-1.1424951324363732e-06
2023-05-03 02:00:15,1683079215.0,321.0,322.32,321.0,322.32,-5.637084776620061e-07
2023-05-03 03:00:28,1683082828.0,321.0,322.32,321.0,322.32,-1.8495149155471265e-08
2023-05-03 04:00:49,1683086449.0,321.0,322.32,321.0,322.32,-3.208026058391973e-09
2023-05-03 05:00:16,1683090016.0,321.0,322.32,321.0,322.32,-4.997664350249112e-07
2023-05-03 06:00:30,1683093630.0,321.0,322.32,321.0,322.32,2.552774228785555e-08
2023-05-03 07:00:32,1683097232.0,321.0,322.32,321.0,322.32,-2.060431076026624e-09
2023-05-03 08:00:13,1683100813.0,322.32,323.44,322.32,322.52,-2.650731303212369e-07
2023-05-03 09:00:30,1683104430.0,322.32,323.44,322.32,322.52,-6.055484530584376e-09
2023-05-03 10:00:35,1683108035.0,322.32,323.44,322.32,322.52,-1.273099681585036e-05
2023-05-03 11:03:18,1683111798.0,322.32,323.44,322.32,322.52,-9.015225352206167e-09
2023-05-03 12:00:13,1683115213.0,322.32,323.44,322.32,322.52,-5.2906586279457055e-06
2023-05-03 13:00:18,1683118818.0,322.32,323.44,322.32,322.52,2.7163246239139128e-08
2023-05-03 14:00:30,1683122430.0,322.32,323.44,322.32,322.52,-9.045265692116838e-09
2023-05-03 15:00:20,1683126020.0,322.32,323.44,322.32,322.52,-2.626068788274545e-07
2023-05-03 16:00:30,1683129630.0,322.52,324.990088,322.52,324.990088,-1.0720996335611198e-08
2023-05-03 17:00:15,1683133215.0,322.52,324.990088,322.52,324.990088,-3.468638403441477e-07
